tweet_link,tweet,slug,tag,phrase,start,end
https://twitter.com/realDonaldTrump/status/621624949179068416,"I hear @pennjillette show on Broadway is terrible. Not surprised, boring guy (Penn). Without The Apprentice, show would have died long ago.",penn-jillette,entity,penn,8.0,12.0
https://twitter.com/realDonaldTrump/status/621624949179068416,"I hear @pennjillette show on Broadway is terrible. Not surprised, boring guy (Penn). Without The Apprentice, show would have died long ago.",penn-jillette,insult,boring guy,66.0,76.0
https://twitter.com/realDonaldTrump/status/621668102275731456,I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,penn-jillette,accusation,never had a chance,73.0,91.0
https://twitter.com/realDonaldTrump/status/621668102275731456,I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,penn-jillette,accusation,wrote letter to me begging for forgiveness,-1.0,41.0
https://twitter.com/realDonaldTrump/status/621668102275731456,I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,penn-jillette,entity,Penn,32.0,36.0
https://twitter.com/realDonaldTrump/status/621668102275731456,I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,penn-jillette,insult,goofball atheist,15.0,31.0
https://twitter.com/realDonaldTrump/status/621669173534584833,I hope the boycott of @Macys continues forever. So many people are cutting up their cards. Macy's stores suck and they are bad for U.S.A.,macys,entity,Macys,23.0,28.0
https://twitter.com/realDonaldTrump/status/621669173534584833,I hope the boycott of @Macys continues forever. So many people are cutting up their cards. Macy's stores suck and they are bad for U.S.A.,macys,insult,Macy's stores suck and they are bad for U.S.A.,91.0,137.0
https://twitter.com/realDonaldTrump/status/621696302800371712,.@FoxNews You shouldn’t have @KarlRove on the air—he’s a clown with zero credibility—a Bushy!,karl-rove,entity,Karl,30.0,34.0
https://twitter.com/realDonaldTrump/status/621696302800371712,.@FoxNews You shouldn’t have @KarlRove on the air—he’s a clown with zero credibility—a Bushy!,karl-rove,insult,a clown with zero credibility,55.0,84.0
https://twitter.com/realDonaldTrump/status/621696429749325825,.@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews,karl-rove,accusation,wasted $400 million,11.0,30.0
https://twitter.com/realDonaldTrump/status/621696429749325825,.@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews,karl-rove,entity,Karl,2.0,6.0
https://twitter.com/realDonaldTrump/status/621696429749325825,.@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews,karl-rove,insult,didn't win one race,-1.0,18.0
https://twitter.com/realDonaldTrump/status/621696429749325825,.@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews,karl-rove,insult,total loser,59.0,70.0
https://twitter.com/realDonaldTrump/status/621761403825860608,No deal is better than a bad deal. America out negotiated again. #Iran,united-states,accusation,out negotiated again,43.0,63.0
https://twitter.com/realDonaldTrump/status/621768615520440321,"Dopey @Lawrence O’Donnell, whose unwatchable show is dying in the ratings, said that my Apprentice $ numbers were wrong. He is a fool!",lawrence-o-donnell,entity,Lawrence,7.0,15.0
https://twitter.com/realDonaldTrump/status/621768615520440321,"Dopey @Lawrence O’Donnell, whose unwatchable show is dying in the ratings, said that my Apprentice $ numbers were wrong. He is a fool!",lawrence-o-donnell,insult,a fool,127.0,133.0
https://twitter.com/realDonaldTrump/status/621768615520440321,"Dopey @Lawrence O’Donnell, whose unwatchable show is dying in the ratings, said that my Apprentice $ numbers were wrong. He is a fool!",lawrence-o-donnell,insult,dopey,-1.0,4.0
https://twitter.com/realDonaldTrump/status/621768615520440321,"Dopey @Lawrence O’Donnell, whose unwatchable show is dying in the ratings, said that my Apprentice $ numbers were wrong. He is a fool!",the-last-word-with-lawrence-o-donnell,entity,the,62.0,65.0
https://twitter.com/realDonaldTrump/status/621768615520440321,"Dopey @Lawrence O’Donnell, whose unwatchable show is dying in the ratings, said that my Apprentice $ numbers were wrong. He is a fool!",the-last-word-with-lawrence-o-donnell,insult,unwatchable,33.0,44.0
https://twitter.com/realDonaldTrump/status/621769901691113472,"The worst show in Las Vegas, in my opinion, is @pennjillette. Hokey garbage. New York show even worse!",penn-jillette,entity,penn,48.0,52.0
https://twitter.com/realDonaldTrump/status/621769901691113472,"The worst show in Las Vegas, in my opinion, is @pennjillette. Hokey garbage. New York show even worse!",penn-jillette,insult,worst show in Las Vegas,4.0,27.0
https://twitter.com/realDonaldTrump/status/621769901691113472,"The worst show in Las Vegas, in my opinion, is @pennjillette. Hokey garbage. New York show even worse!",penn-jillette,insult,hokey garbage,-1.0,12.0
https://twitter.com/realDonaldTrump/status/621770572108795905,The Iran deal poses a direct national security threat. It must be stopped in Congress. Stand up Republicans!,iran-deal,accusation,poses a direct national security threat,14.0,53.0
https://twitter.com/realDonaldTrump/status/621770572108795905,The Iran deal poses a direct national security threat. It must be stopped in Congress. Stand up Republicans!,iran-deal,entity,Iran deal,4.0,13.0
https://twitter.com/realDonaldTrump/status/621781334592241665,.@SenJohnMcCain should be defeated in the primaries. Graduated last in his class at Annapolis--dummy!,john-mccain,accusation,graduated last in his class,-1.0,26.0
https://twitter.com/realDonaldTrump/status/621781334592241665,.@SenJohnMcCain should be defeated in the primaries. Graduated last in his class at Annapolis--dummy!,john-mccain,entity,John,5.0,9.0
https://twitter.com/realDonaldTrump/status/621781334592241665,.@SenJohnMcCain should be defeated in the primaries. Graduated last in his class at Annapolis--dummy!,john-mccain,insult,dummy,95.0,100.0
https://twitter.com/realDonaldTrump/status/621781334592241665,.@SenJohnMcCain should be defeated in the primaries. Graduated last in his class at Annapolis--dummy!,john-mccain,insult,should be defeated in the primaries,16.0,51.0
https://twitter.com/realDonaldTrump/status/621783444083884037,.@GovernorPerry just gave a pollster quote on me. He doesn't understand what the word demagoguery means.,rick-perry,accusation,doesn't understand what the word demagoguery means,53.0,103.0
https://twitter.com/realDonaldTrump/status/621783444083884037,.@GovernorPerry just gave a pollster quote on me. He doesn't understand what the word demagoguery means.,rick-perry,entity,Perry,10.0,15.0
https://twitter.com/realDonaldTrump/status/621783757532626944,.@GovernorPerry failed on the border. He should be forced to take an IQ test before being allowed to enter the GOP debate.,rick-perry,accusation,failed on the border,16.0,36.0
https://twitter.com/realDonaldTrump/status/621783757532626944,.@GovernorPerry failed on the border. He should be forced to take an IQ test before being allowed to enter the GOP debate.,rick-perry,accusation,should be forced to take an IQ test,41.0,76.0
https://twitter.com/realDonaldTrump/status/621783757532626944,.@GovernorPerry failed on the border. He should be forced to take an IQ test before being allowed to enter the GOP debate.,rick-perry,entity,Perry,10.0,15.0
https://twitter.com/realDonaldTrump/status/622399905441583104,The liberal clown @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,arianna-huffington,entity,arianna,19.0,26.0
https://twitter.com/realDonaldTrump/status/622399905441583104,The liberal clown @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,arianna-huffington,insult,liberal clown,4.0,17.0
https://twitter.com/realDonaldTrump/status/622399905441583104,The liberal clown @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,huffington-post,accusation,money losing,55.0,67.0
https://twitter.com/realDonaldTrump/status/622399905441583104,The liberal clown @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,huffington-post,entity,Huffington,69.0,79.0
https://twitter.com/realDonaldTrump/status/622401553022894081,It's driving @ariannahuff &amp; the money losing @HuffingtonPost post crazy that I am #1 in their poll and they only write bad stories about me!,huffington-post,accusation,money-losing,-1.0,11.0
https://twitter.com/realDonaldTrump/status/622401553022894081,It's driving @ariannahuff &amp; the money losing @HuffingtonPost post crazy that I am #1 in their poll and they only write bad stories about me!,huffington-post,accusation,they only write bad stories about me!,107.0,144.0
https://twitter.com/realDonaldTrump/status/622401553022894081,It's driving @ariannahuff &amp; the money losing @HuffingtonPost post crazy that I am #1 in their poll and they only write bad stories about me!,huffington-post,entity,Huffington,50.0,60.0
https://twitter.com/realDonaldTrump/status/622404796880793600,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,cnn,accusation,ratings starved,-1.0,14.0
https://twitter.com/realDonaldTrump/status/622404796880793600,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,cnn,entity,CNN,17.0,20.0
https://twitter.com/realDonaldTrump/status/622404796880793600,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,cnn,insult,does not cover me accurately,38.0,66.0
https://twitter.com/realDonaldTrump/status/622404796880793600,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,cnn,insult,why can't they get it right,-1.0,26.0
https://twitter.com/realDonaldTrump/status/622406423121506304,The $10 billion (net worth) is AFTER all debt and liabilities. So simple to understand but @CNN &amp; @CNNPolitics is just plain dumb!,cnn,entity,CNN,92.0,95.0
https://twitter.com/realDonaldTrump/status/622406423121506304,The $10 billion (net worth) is AFTER all debt and liabilities. So simple to understand but @CNN &amp; @CNNPolitics is just plain dumb!,cnn,insult,just plain dumb!,118.0,134.0
https://twitter.com/realDonaldTrump/status/622465668978491392,"In addition to doing a lousy job in taking care of our Vets, John McCain let us down by losing to Barack Obama in his run for President!",john-mccain,accusation,doing a lousy job in taking care of our Vets,15.0,59.0
https://twitter.com/realDonaldTrump/status/622465668978491392,"In addition to doing a lousy job in taking care of our Vets, John McCain let us down by losing to Barack Obama in his run for President!",john-mccain,entity,John McCain,61.0,72.0
https://twitter.com/realDonaldTrump/status/622465668978491392,"In addition to doing a lousy job in taking care of our Vets, John McCain let us down by losing to Barack Obama in his run for President!",john-mccain,insult,let us down,73.0,84.0
https://twitter.com/realDonaldTrump/status/622469714502094848,....John McCain has failed miserably to fix the situation and to make it possible for Veterans to successfully manage their lives.,john-mccain,accusation,has failed miserably,16.0,36.0
